station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40440,California-Cermak,03/01/2001,780.4,1.4,0,"17,176"
41040,Kedzie-Cermak,03/01/2001,443,1.4,0,"9,752"
40780,Central Park,03/01/2001,459.2,1.4,0,"10,110"
40150,Pulaski-Cermak,03/01/2001,472.5,1.4,0,"10,402"
40600,Kostner,03/01/2001,301,0.6,0,"6,624"
40420,Cicero-Cermak,03/01/2001,883.8,4.2,0,"19,464"
40580,54th/Cermak,03/01/2001,"1,610.1",2.2,0,"35,433"
40020,Harlem-Lake,03/01/2001,"3,319.5","1,848.2",983,"86,201"
41350,Oak Park-Lake,03/01/2001,"1,430.8",641.6,367.5,"36,155"
40610,Ridgeland,03/01/2001,"1,287.4",446,219.8,"31,431"
41260,Austin-Lake,03/01/2001,"1,788.7",860.8,496.5,"45,641"
40280,Central-Lake,03/01/2001,"2,450","1,372",821.3,"64,045"
40700,Laramie,03/01/2001,"1,336.4",700.8,420.5,"34,586"
40480,Cicero-Lake,03/01/2001,"1,339.1",742.6,484,"35,110"
40030,Pulaski-Lake,03/01/2001,"1,577.7",961.8,627,"42,027"
41070,Kedzie-Lake,03/01/2001,"1,285.8",687,433.3,"33,456"
41360,California-Lake,03/01/2001,829,439.6,284,"21,573"
40170,Ashland-Lake,03/01/2001,"1,511.9",603.4,363.5,"37,733"
41160,Clinton-Lake,03/01/2001,"1,881.2",469.6,291.3,"44,899"
41120,35-Bronzeville-IIT,03/01/2001,"1,952.1","1,063",691,"51,026"
40300,Indiana,03/01/2001,604,354.8,241.8,"16,028"
41270,43rd,03/01/2001,816.5,475.8,291.3,"21,508"
41080,47th-South Elevated,03/01/2001,"1,256.6",891.2,458.8,"33,936"
40130,51st,03/01/2001,"1,164.2",740.2,441,"31,078"
40510,Garfield-South Elevated,03/01/2001,752.5,503.6,326.5,"20,378"
41140,King Drive,03/01/2001,717.3,426.4,238.5,"18,867"
40720,East 63rd-Cottage Grove,03/01/2001,"1,433.1",732,514,"37,244"
40940,Halsted/63rd,03/01/2001,784.8,497.2,299.8,"20,951"
40290,Ashland/63rd,03/01/2001,"1,765.5",964.4,650,"46,262"
41290,Kimball,03/01/2001,"4,149.5","2,284.8","1,252.8","107,725"
41180,Kedzie-Brown,03/01/2001,"1,541.8",980,605.3,"41,240"
40870,Francisco,03/01/2001,"1,097.6",520.6,253.5,"27,765"
41010,Rockwell,03/01/2001,"1,278.4",563.6,289.8,"32,102"
41480,Western-Brown,03/01/2001,"3,327.5","1,820","1,016","86,368"
40090,Damen-Brown,03/01/2001,"2,089.1","1,104.2",578.5,"53,796"
41500,Montrose-Brown,03/01/2001,"2,028.5","1,008.6",535,"51,809"
41460,Irving Park-Brown,03/01/2001,"2,342.7","1,078.4",520.8,"59,014"
41440,Addison-Brown,03/01/2001,"1,830.4",781,295.8,"45,357"
41310,Paulina,03/01/2001,"2,066.7","1,128.2",559,"53,344"
40360,Southport,03/01/2001,"2,645.5","1,241.8",576.5,"66,715"
41210,Wellington,03/01/2001,"2,433.6",891.4,388.5,"59,551"
40530,Diversey,03/01/2001,"4,339.3","2,197.6",980.5,"110,374"
40660,Armitage,03/01/2001,"3,450.1","1,228.2",525,"84,143"
40800,Sedgwick,03/01/2001,"2,186",987.8,485.8,"54,975"
40710,Chicago/Franklin,03/01/2001,"4,013.6","1,614.6",650,"98,973"
40460,Merchandise Mart,03/01/2001,"6,056.1","1,120",385.3,"140,376"
40930,Midway Airport,03/01/2001,"8,005.1","2,963.6","2,427","200,638"
40960,Pulaski-Orange,03/01/2001,"5,353","1,426.4",720.8,"127,780"
41150,Kedzie-Midway,03/01/2001,"3,016.1","1,222.8",648.8,"75,063"
40310,Western-Orange,03/01/2001,"3,367","1,083",598,"81,880"
40120,35th/Archer,03/01/2001,"2,172.3",772.4,384.5,"53,191"
41060,Ashland-Orange,03/01/2001,"1,318.6",578.6,303.5,"33,117"
41130,Halsted-Orange,03/01/2001,"2,509.9",771.6,403.3,"60,689"
40730,Washington/Wells,03/01/2001,"6,490.5",643.4,238,"146,960"
40040,Quincy/Wells,03/01/2001,"7,157.1",845,453.5,"163,495"
40160,LaSalle/Van Buren,03/01/2001,"3,276.6",250,132.3,"73,864"
40850,Library,03/01/2001,"2,260.5",693.2,273.5,"54,290"
40680,Adams/Wabash,03/01/2001,"7,770.8","3,131","1,368.5","192,086"
40640,Madison/Wabash,03/01/2001,"3,988.7","1,556",448.8,"97,326"
40200,Randolph/Wabash,03/01/2001,"6,168","2,582.4","1,231.5","153,533"
40260,State/Lake,03/01/2001,"8,215.4","4,160.8","2,593.8","211,918"
40380,Clark/Lake,03/01/2001,"16,524.5","3,166.8","1,926.3","387,078"
40900,Howard,04/01/2001,"6,300.8","4,056.8","2,642.4","161,756"
41190,Jarvis,04/01/2001,"1,493.4","1,024.5",755.2,"39,235"
40100,Morse,04/01/2001,"4,378.5","3,135.3","2,228.2","115,631"
41300,Loyola,04/01/2001,"4,878.9","3,350","2,280.6","127,259"
40760,Granville,04/01/2001,"3,328.6","2,408.8","1,705","88,061"
40880,Thorndale,04/01/2001,"2,921.9","1,853","1,376.4","75,654"
41380,Bryn Mawr,04/01/2001,"4,487.2","2,949","2,071.8","116,387"
40340,Berwyn,04/01/2001,"3,343.7","2,223","1,560.4","86,911"
41200,Argyle,04/01/2001,"2,765.8","1,910.3","1,385.2","72,648"
40770,Lawrence,04/01/2001,"2,679.3","2,281.3","1,407.6","72,429"
40540,Wilson,04/01/2001,"5,084.1","3,333.5","2,170.2","130,951"
40080,Sheridan,04/01/2001,"4,506","2,749","1,852.6","114,886"
41420,Addison-North Main,04/01/2001,"6,175.2","4,868.8","2,799.4","163,152"
41320,Belmont-North Main,04/01/2001,"9,549","7,687","4,948.2","256,018"
41220,Fullerton,04/01/2001,"10,578","5,824.5","3,625.4","263,564"
40650,North/Clybourn,04/01/2001,"3,623.1","2,775","1,943.6","96,903"
40630,Clark/Division,04/01/2001,"6,821.2","5,165.5","3,687.2","182,344"
41450,Chicago/State,04/01/2001,"12,884.7","9,671.8","6,279.4","340,662"
40330,Grand/State,04/01/2001,"9,013","6,251.8","4,191.2","235,235"
41660,Lake/State,04/01/2001,"13,607.5","6,153.8","4,007","330,407"
40500,Washington/State,04/01/2001,"7,174.5","2,799.8","1,465.6","169,191"
41090,Monroe/State,04/01/2001,"7,580.1","2,756.5","1,501.2","177,714"
40560,Jackson/State,04/01/2001,"12,123.5","4,111.3","2,358","282,829"
41490,Harrison,04/01/2001,"2,541.3","1,354.5",964.2,"63,607"
41400,Roosevelt,04/01/2001,"6,032.9","3,710.3","2,733.4","155,198"
41000,Cermak-Chinatown,04/01/2001,"2,633.6","2,764.5","1,849.8","75,613"
40190,Sox-35th-Dan Ryan,04/01/2001,"4,139.2","3,708.5","2,594.8","114,731"
41230,47th-Dan Ryan,04/01/2001,"2,306.6","1,687.3","1,265.8","61,517"
41170,Garfield-Dan Ryan,04/01/2001,"4,628.1","3,286.5","2,127.6","120,974"
40910,63rd-Dan Ryan,04/01/2001,"3,584.6","2,555","1,973","95,361"
40990,69th,04/01/2001,"6,769.4","4,751.8","3,137.4","176,851"
40240,79th,04/01/2001,"7,190.1","4,789.5","3,400.2","187,151"
41430,87th,04/01/2001,"5,260.9","3,305.8","2,237.2","134,888"
40450,95th/Dan Ryan,04/01/2001,"14,106.8","7,716.5","5,349.4","353,856"
41050,Linden,04/01/2001,"1,134.3",610.8,307.4,"27,801"
41250,Central-Evanston,04/01/2001,958.2,439,265.8,"23,207"
40400,Noyes,04/01/2001,597.9,474.3,193.8,"15,421"
40520,Foster,04/01/2001,719.4,449.5,248.4,"18,148"
40050,Davis,04/01/2001,"3,578.6","2,727.5","1,480.6","93,463"
40690,Dempster,04/01/2001,680.2,474,316.8,"17,764"
40270,Main,04/01/2001,"1,183",716.3,378.2,"29,599"
40840,South Boulevard,04/01/2001,829.7,410.3,228,"20,205"
40140,Skokie,04/01/2001,"2,593.6",0,0,"54,466"
40890,O'Hare Airport,04/01/2001,"8,501.8","6,317.3","7,021.2","238,913"
40820,Rosemont,04/01/2001,"5,315","2,204","1,399.8","127,430"
40230,Cumberland,04/01/2001,"4,855.1","1,869.5","1,206.8","115,470"
40750,Harlem-O'Hare,04/01/2001,"2,684.8","1,076.3",652.6,"63,949"
41280,Jefferson Park,04/01/2001,"6,595.1","2,862","2,043.4","160,163"
41330,Montrose-O'Hare,04/01/2001,"1,963.4",791.8,561.2,"47,205"
40550,Irving Park-O'Hare,04/01/2001,"3,650.8","1,663","1,143.4","89,035"
41240,Addison-O'Hare,04/01/2001,"2,512.7",927.8,620,"59,578"
40060,Belmont-O'Hare,04/01/2001,"4,558.4","2,272","1,651.8","113,073"
41020,Logan Square,04/01/2001,"4,589.4","2,283","1,520.8","113,113"
40570,California/Milwaukee,04/01/2001,"2,937","1,439",883.8,"71,851"
40670,Western/Milwaukee,04/01/2001,"2,827","1,198.3",795.2,"68,135"
40590,Damen/Milwaukee,04/01/2001,"4,262.8","1,988","1,336.2","104,151"
40320,Division/Milwaukee,04/01/2001,"4,363.2","2,067.3","1,394","106,867"
41410,Chicago/Milwaukee,04/01/2001,"2,234.3",744.8,461.8,"52,209"
40490,Grand/Milwaukee,04/01/2001,"1,189.8",531.3,313.4,"28,678"
40370,Washington/Dearborn,04/01/2001,"9,005.4","2,517.8","1,339.2","205,880"
40790,Monroe/Dearborn,04/01/2001,"5,959.9","1,133.8",696.8,"133,176"
40070,Jackson/Dearborn,04/01/2001,"7,622.3","2,142.3","1,266.4","174,969"
41340,LaSalle,04/01/2001,"2,203.7",388.8,237.4,"49,020"
40430,Clinton-Forest Park,04/01/2001,"2,296",786,663.2,"54,676"
40350,UIC-Halsted,04/01/2001,"4,154.9","1,066",658.8,"94,811"
40470,Racine,04/01/2001,"1,962.5",869,499.2,"47,185"
40810,Medical Center,04/01/2001,"1,889.1","1,026.3",692.2,"47,237"
40360,Southport,08/01/2007,0,0,0,0
40220,Western-Forest Park,04/01/2001,983.5,729.5,484.8,"25,996"
40250,Kedzie-Homan-Forest Park,04/01/2001,"1,448.1",966.3,677.4,"37,662"
40920,Pulaski-Forest Park,04/01/2001,"1,216.2",911.8,645.2,"32,413"
40970,Cicero-Forest Park,04/01/2001,"1,031.2",793.3,520.4,"27,430"
40010,Austin-Forest Park,04/01/2001,"1,552",750.8,452.8,"37,860"
40180,Oak Park-Forest Park,04/01/2001,"1,441.3",475,260.2,"33,468"
40980,Harlem-Forest Park,04/01/2001,837.6,473,300.6,"20,985"
40390,Forest Park,04/01/2001,"3,560","1,311",840.6,"84,207"
41030,Polk,04/01/2001,"2,388.7",6.3,0.4,"50,189"
40830,18th,04/01/2001,"1,013.4",4,0,"21,297"
40210,Damen-Cermak,04/01/2001,708.6,0,0,"14,881"
40740,Western-Cermak,04/01/2001,570.5,1.8,0,"11,987"
40440,California-Cermak,04/01/2001,802.3,1.8,0,"16,855"
41040,Kedzie-Cermak,04/01/2001,420.9,1.3,0,"8,843"
40780,Central Park,04/01/2001,451.4,2.5,0,"9,490"
40150,Pulaski-Cermak,04/01/2001,445.9,2,0,"9,372"
40600,Kostner,04/01/2001,304.7,1.8,0,"6,406"
40420,Cicero-Cermak,04/01/2001,910.2,3.5,0,"19,128"
40580,54th/Cermak,04/01/2001,"1,612.8",3,0,"33,881"
40020,Harlem-Lake,04/01/2001,"3,359.3","1,769.8",999,"82,620"
41350,Oak Park-Lake,04/01/2001,"1,442.6",616.3,401.8,"34,768"
40610,Ridgeland,04/01/2001,"1,313.9",410.3,230.8,"30,387"
41260,Austin-Lake,04/01/2001,"1,788",881,542.4,"43,784"
40280,Central-Lake,04/01/2001,"2,339","1,383.5",875.6,"59,032"
40700,Laramie,04/01/2001,"1,242.5",674.3,417.6,"30,877"
40480,Cicero-Lake,04/01/2001,"1,316",751.3,486,"33,072"
40030,Pulaski-Lake,04/01/2001,"1,508.5",969.8,636.2,"38,738"
41070,Kedzie-Lake,04/01/2001,"1,260.1",681.5,463.4,"31,506"
41360,California-Lake,04/01/2001,853.2,427,297.2,"21,111"
40170,Ashland-Lake,04/01/2001,"1,503.5",623,388.2,"36,007"
41160,Clinton-Lake,04/01/2001,"1,827.5",453,305,"41,714"
41120,35-Bronzeville-IIT,04/01/2001,"1,824.4","1,132.8",671.6,"46,201"
40300,Indiana,04/01/2001,622.2,351.5,239.4,"15,670"
41270,43rd,04/01/2001,815.8,465.8,290.8,"20,449"
41080,47th-South Elevated,04/01/2001,"1,188.5",829.8,471,"30,632"
40130,51st,04/01/2001,"1,161.5",715.5,463.6,"29,571"
40510,Garfield-South Elevated,04/01/2001,736.1,529.8,316.2,"19,159"
41140,King Drive,04/01/2001,678.3,404.8,244.2,"17,084"
40720,East 63rd-Cottage Grove,04/01/2001,"1,393.9",731.5,514.4,"34,770"
40940,Halsted/63rd,04/01/2001,757,506.3,318.8,"19,517"
40290,Ashland/63rd,04/01/2001,"1,733",933.8,699.8,"43,628"
41290,Kimball,04/01/2001,"4,094.1","2,385","1,279.2","101,912"
41180,Kedzie-Brown,04/01/2001,"1,552.4","1,026.3",617.8,"39,794"
40870,Francisco,04/01/2001,"1,112",482.3,275.8,"26,659"
41010,Rockwell,04/01/2001,"1,291.1",572,317.2,"30,988"
41480,Western-Brown,04/01/2001,"3,335.6","1,768.5",965,"81,946"
40090,Damen-Brown,04/01/2001,"2,053.2","1,046.8",582.8,"50,218"
41500,Montrose-Brown,04/01/2001,"2,005",976,535.4,"48,685"
41460,Irving Park-Brown,04/01/2001,"2,288",948,489.2,"54,285"
41440,Addison-Brown,04/01/2001,"1,789.1",641.3,304.6,"41,660"
41310,Paulina,04/01/2001,"2,063.4",931.5,566.8,"49,891"
40360,Southport,04/01/2001,"2,628","1,074.5",549,"62,230"
41210,Wellington,04/01/2001,"2,459.6",768.8,380.4,"56,629"
40530,Diversey,04/01/2001,"4,294.2","1,924",947.8,"102,613"
40660,Armitage,04/01/2001,"3,283.5","1,173.3",522,"76,256"
40800,Sedgwick,04/01/2001,"2,206.5","1,003.8",527.6,"52,990"
40710,Chicago/Franklin,04/01/2001,"4,056.6","1,535.3",632.4,"94,492"
40460,Merchandise Mart,04/01/2001,"5,925.6",987.8,295.4,"129,865"
40930,Midway Airport,04/01/2001,"7,948.2","2,793","2,470.6","190,437"
40960,Pulaski-Orange,04/01/2001,"5,038.2","1,390.3",768.4,"115,205"
41150,Kedzie-Midway,04/01/2001,"2,987.7","1,234.8",667.4,"71,017"
40310,Western-Orange,04/01/2001,"3,246.4","1,131.8",592.8,"75,666"
40120,35th/Archer,04/01/2001,"2,159.4",792.3,437.6,"50,705"
41060,Ashland-Orange,04/01/2001,"1,292.9",595.3,346.2,"31,262"
41130,Halsted-Orange,04/01/2001,"2,449.3",760.8,399.8,"56,477"
40730,Washington/Wells,04/01/2001,"7,029.8",686,318.4,"151,961"
40040,Quincy/Wells,04/01/2001,"7,907.8","1,048.3",631.6,"173,414"
40160,LaSalle/Van Buren,04/01/2001,"3,401.9",291,144,"73,323"
40850,Library,04/01/2001,"2,468",794.3,391.6,"56,962"
40680,Adams/Wabash,04/01/2001,"7,503.3","2,702.3","1,383.2","175,294"
40640,Madison/Wabash,04/01/2001,"4,010.1","1,429.3",474.4,"92,301"
40200,Randolph/Wabash,04/01/2001,"6,140.9","2,376","1,193.6","144,430"
40260,State/Lake,04/01/2001,"8,120.9","4,128.3","2,638.8","200,245"
40380,Clark/Lake,04/01/2001,"16,077.4","2,916.8","1,912.6","358,856"
40900,Howard,05/01/2001,"6,513.8","4,186.3","2,997.6","175,037"
41190,Jarvis,05/01/2001,"1,537","1,062",779.6,"41,961"
40100,Morse,05/01/2001,"4,495.2","3,070.5","2,267.2","122,513"
41300,Loyola,05/01/2001,"4,755","3,280.3","2,277.2","129,118"
40760,Granville,05/01/2001,"3,324.1","2,258.3","1,667.4","90,501"
40880,Thorndale,05/01/2001,"3,067.7","1,871.8","1,368.8","81,821"
41380,Bryn Mawr,05/01/2001,"4,566.8","2,814.3","2,191.8","122,686"
40340,Berwyn,05/01/2001,"3,388.9","2,177.3","1,690.4","91,716"
41200,Argyle,05/01/2001,"2,786.4","1,914.8","1,496.6","76,442"
40770,Lawrence,05/01/2001,"2,805.5","1,834.5","1,404.2","76,079"
40540,Wilson,05/01/2001,"5,203.1","3,345.5","2,192.4","138,813"
40080,Sheridan,05/01/2001,"4,593.8","2,724.8","2,015.6","122,041"
41420,Addison-North Main,05/01/2001,"7,705.1","7,929.5","5,914.6","230,804"
41320,Belmont-North Main,05/01/2001,"9,799","7,565.3","5,544.2","273,560"
41220,Fullerton,05/01/2001,"10,736.7","5,979","4,038.4","280,315"
40650,North/Clybourn,05/01/2001,"3,767.3","2,838.3","2,061.6","104,541"
40630,Clark/Division,05/01/2001,"6,967.1","5,182.3","3,916.2","193,586"
41450,Chicago/State,05/01/2001,"13,040","9,559.8","6,833.6","359,287"
40330,Grand/State,05/01/2001,"9,317","6,582.5","4,957","256,090"
41660,Lake/State,05/01/2001,"13,790.5","6,444.3","4,405","351,194"
40500,Washington/State,05/01/2001,"7,494.3","2,924.8","1,809","185,618"
41090,Monroe/State,05/01/2001,"7,506.6","3,001","1,852.6","186,413"
40560,Jackson/State,05/01/2001,"11,700.2","4,148.8","2,497.4","286,486"
41490,Harrison,05/01/2001,"2,827.6","1,453.8","1,032","73,183"
41400,Roosevelt,05/01/2001,"6,299.9","4,017.5","2,817.2","168,753"
41000,Cermak-Chinatown,05/01/2001,"2,760.5","2,686","2,052.4","81,738"
40190,Sox-35th-Dan Ryan,05/01/2001,"3,838.5","2,585","2,143.2","105,504"
41230,47th-Dan Ryan,05/01/2001,"2,381.3","1,656.8","1,217","65,100"
41170,Garfield-Dan Ryan,05/01/2001,"4,841.7","3,187","2,238.4","130,457"
40910,63rd-Dan Ryan,05/01/2001,"3,733.3","2,436","1,942.8","101,590"
40990,69th,05/01/2001,"7,104.8","4,611.3","3,217.2","190,836"
40240,79th,05/01/2001,"7,565.1","4,631","3,354.2","201,728"
41430,87th,05/01/2001,"5,555.1","3,353.3","2,224.8","146,750"
40450,95th/Dan Ryan,05/01/2001,"14,591.5","7,482.8","5,357.8","377,733"
41050,Linden,05/01/2001,"1,272.6",877.8,642,"34,719"
41250,Central-Evanston,05/01/2001,991.4,466.3,312.4,"25,238"
40400,Noyes,05/01/2001,628.7,389.8,294.4,"16,862"
40520,Foster,05/01/2001,733.9,412.8,294,"19,266"
40050,Davis,05/01/2001,"3,698.2","2,607.5","1,606.4","99,823"
40690,Dempster,05/01/2001,725.6,516.3,349.2,"19,774"
40270,Main,05/01/2001,"1,226.3",769.3,446.2,"32,287"
40840,South Boulevard,05/01/2001,864.2,453,257,"22,110"
40140,Skokie,05/01/2001,"2,689.1",0,0,"59,161"
40890,O'Hare Airport,05/01/2001,"8,947.9","7,017.3","7,754.6","263,696"
40820,Rosemont,05/01/2001,"5,476.7","2,439.5","1,558.6","138,039"
40230,Cumberland,05/01/2001,"4,921.4","2,222.3","1,435.6","124,337"
40750,Harlem-O'Hare,05/01/2001,"2,772.2","1,130.5",735.2,"69,186"
41280,Jefferson Park,05/01/2001,"6,824.5","3,020.5","2,103.8","172,739"
41330,Montrose-O'Hare,05/01/2001,"2,014.9",789,580.2,"50,384"
40550,Irving Park-O'Hare,05/01/2001,"3,803","1,791.3","1,268.4","97,174"
41240,Addison-O'Hare,05/01/2001,"2,744","1,128.3",785,"68,807"
40060,Belmont-O'Hare,05/01/2001,"4,645.2","2,407.5","1,706.6","120,358"
41020,Logan Square,05/01/2001,"4,550.2","2,061.5","1,514.6","115,923"
40570,California/Milwaukee,05/01/2001,"2,978.1","1,453.5",919,"75,927"
40670,Western/Milwaukee,05/01/2001,"2,980.2","1,335",905.2,"75,430"
40590,Damen/Milwaukee,05/01/2001,"4,360","2,012.8","1,405.8","111,001"
40320,Division/Milwaukee,05/01/2001,"4,484.5","2,049","1,399.2","113,851"
41410,Chicago/Milwaukee,05/01/2001,"2,259.5",787.5,502.8,"55,372"
40490,Grand/Milwaukee,05/01/2001,"1,205.6",551.3,361,"30,534"
40370,Washington/Dearborn,05/01/2001,"9,290.5","2,549.8","1,535","222,264"
40090,Damen-Brown,08/01/2008,0,0,0,0
40790,Monroe/Dearborn,05/01/2001,"5,911.4","1,186.3",722.8,"138,409"
40070,Jackson/Dearborn,05/01/2001,"7,545.1","2,311.3","1,337.4","181,925"
41340,LaSalle,05/01/2001,"2,249",386.5,237.4,"52,212"
40430,Clinton-Forest Park,05/01/2001,"2,331.6",806.5,716.2,"58,102"
40350,UIC-Halsted,05/01/2001,"2,542.5",918,524.8,"62,230"
40470,Racine,05/01/2001,"2,300.5",871.5,525.4,"56,725"
40810,Medical Center,05/01/2001,"1,975.5","1,045.8",756.8,"51,428"
40220,Western-Forest Park,05/01/2001,"1,111.5",747.3,526.8,"30,075"
40250,Kedzie-Homan-Forest Park,05/01/2001,"1,576.5","1,042",713.8,"42,420"
40920,Pulaski-Forest Park,05/01/2001,"1,294.4",864.8,671.8,"35,295"
40970,Cicero-Forest Park,05/01/2001,"1,077.9",816.5,540,"29,680"
40010,Austin-Forest Park,05/01/2001,"1,631.2",751,500,"41,390"
40180,Oak Park-Forest Park,05/01/2001,"1,492.2",487.3,305,"36,303"
40980,Harlem-Forest Park,05/01/2001,855.1,466.8,323,"22,295"
40390,Forest Park,05/01/2001,"3,635","1,368",884.4,"89,865"
41030,Polk,05/01/2001,"2,384.7",5,0,"52,483"
40830,18th,05/01/2001,"1,029.7",5.5,0,"22,675"
40210,Damen-Cermak,05/01/2001,726.3,0.3,0,"15,979"
40740,Western-Cermak,05/01/2001,604,2.5,0,"13,298"
40440,California-Cermak,05/01/2001,776.9,1.3,0,"17,096"
41040,Kedzie-Cermak,05/01/2001,452.4,0.8,0,"9,955"
40780,Central Park,05/01/2001,492.8,1,0,"10,845"
40150,Pulaski-Cermak,05/01/2001,492,2.5,0,"10,834"
40600,Kostner,05/01/2001,314.5,0.3,0,"6,919"
40420,Cicero-Cermak,05/01/2001,934.5,2.3,0,"20,567"
40580,54th/Cermak,05/01/2001,"1,633.5",3.8,0.2,"35,953"
40020,Harlem-Lake,05/01/2001,"3,421.5","1,789.8","1,038.2","87,624"
41350,Oak Park-Lake,05/01/2001,"1,465.2",647,446,"37,053"
40610,Ridgeland,05/01/2001,"1,382.4",453.5,253,"33,491"
41260,Austin-Lake,05/01/2001,"1,829.7",858.5,556.8,"46,472"
40280,Central-Lake,05/01/2001,"2,411.4","1,309.3",892.4,"62,749"
40700,Laramie,05/01/2001,"1,288.5",682.5,431.6,"33,234"
40480,Cicero-Lake,05/01/2001,"1,398.5",736.5,499.8,"36,212"
40030,Pulaski-Lake,05/01/2001,"1,576",930,656.6,"41,675"
41070,Kedzie-Lake,05/01/2001,"1,372.2",703,479.4,"35,398"
41360,California-Lake,05/01/2001,890.1,409.8,315.8,"22,801"
40170,Ashland-Lake,05/01/2001,"1,551.5",626.5,394,"38,610"
41160,Clinton-Lake,05/01/2001,"1,786.1",456.3,291.4,"42,576"
41120,35-Bronzeville-IIT,05/01/2001,"1,824.7",922.3,627.2,"46,969"
40300,Indiana,05/01/2001,648.8,325,221.2,"16,680"
41270,43rd,05/01/2001,850.8,471,297.8,"22,090"
41080,47th-South Elevated,05/01/2001,"1,198",751,465.6,"31,688"
40130,51st,05/01/2001,"1,217.4",722.5,421.8,"31,782"
40510,Garfield-South Elevated,05/01/2001,761.3,508.8,340.4,"20,485"
41140,King Drive,05/01/2001,700.5,418.5,252.8,"18,349"
40720,East 63rd-Cottage Grove,05/01/2001,"1,424.4",719.5,526.8,"36,848"
40940,Halsted/63rd,05/01/2001,780.5,487.5,303.2,"20,637"
40290,Ashland/63rd,05/01/2001,"1,787.9",890.8,657.4,"46,183"
41290,Kimball,05/01/2001,"4,176.7","2,288.5","1,400.2","108,042"
41180,Kedzie-Brown,05/01/2001,"1,635.3","1,049",697,"43,657"
40870,Francisco,05/01/2001,"1,126.6",501.3,293.4,"28,257"
41010,Rockwell,05/01/2001,"1,341.1",574,347,"33,535"
41480,Western-Brown,05/01/2001,"3,445.5","1,868.5","1,085.2","88,702"
40090,Damen-Brown,05/01/2001,"2,112","1,045.8",626,"53,777"
41500,Montrose-Brown,05/01/2001,"2,025.3",971.5,556.2,"51,224"
41460,Irving Park-Brown,05/01/2001,"2,348.8",957.8,534.6,"58,178"
41440,Addison-Brown,05/01/2001,"1,896.7",684.3,348.4,"46,207"
41310,Paulina,05/01/2001,"2,053.5",978.3,603,"52,104"
40360,Southport,05/01/2001,"2,637.5","1,050.8",603.4,"65,245"
41210,Wellington,05/01/2001,"2,462.9",706.3,408,"59,048"
40530,Diversey,05/01/2001,"4,382.5","1,854.3","1,079.4","109,228"
40660,Armitage,05/01/2001,"3,532.6","1,216.8",605.2,"85,611"
40800,Sedgwick,05/01/2001,"2,302.8",983,631.4,"57,750"
40710,Chicago/Franklin,05/01/2001,"4,031.4","1,400.8",665.2,"97,620"
40460,Merchandise Mart,05/01/2001,"5,983.4","1,016.5",305.4,"137,228"
40930,Midway Airport,05/01/2001,"8,247","3,061","2,764.4","207,499"
40960,Pulaski-Orange,05/01/2001,"5,522.9","1,429.3",835.4,"131,398"
41150,Kedzie-Midway,05/01/2001,"3,097.2","1,194.8",731,"76,572"
40310,Western-Orange,05/01/2001,"3,405","1,117.8",647.2,"82,616"
40120,35th/Archer,05/01/2001,"2,274",799.5,437,"55,412"
41060,Ashland-Orange,05/01/2001,"1,358.3",595.8,350.6,"34,018"
41130,Halsted-Orange,05/01/2001,"2,538.2",762,436.2,"61,069"
40730,Washington/Wells,05/01/2001,"7,209.1",721.8,379.8,"163,387"
40040,Quincy/Wells,05/01/2001,"7,979.1","1,084.5",726.4,"183,511"
40160,LaSalle/Van Buren,05/01/2001,"3,484.4",320,174.2,"78,807"
40850,Library,05/01/2001,"2,476.2",765.5,380,"59,438"
40680,Adams/Wabash,05/01/2001,"7,477.5","2,657.3","1,501.8","182,644"
40640,Madison/Wabash,05/01/2001,"4,110.6","1,377",565.4,"98,769"
40200,Randolph/Wabash,05/01/2001,"6,272.1","2,606.5","1,368","155,252"
40260,State/Lake,05/01/2001,"8,209.2","4,051.3","2,979.6","211,706"
40380,Clark/Lake,05/01/2001,"16,358.2","2,928.3","2,067.6","381,932"
40900,Howard,06/01/2001,"6,379.9","4,427","3,285.5","169,255"
41190,Jarvis,06/01/2001,"1,511.2","1,148",903,"41,087"
40100,Morse,06/01/2001,"4,372.4","3,261.6","2,504","118,144"
41300,Loyola,06/01/2001,"4,658.7","3,358.4","2,573.5","124,919"
40760,Granville,06/01/2001,"3,324.1","2,417.6","1,942.3","89,664"
40880,Thorndale,06/01/2001,"2,834.5","1,971.2","1,585.3","75,721"
41380,Bryn Mawr,06/01/2001,"4,472.3","3,066.6","2,483.5","119,186"
40340,Berwyn,06/01/2001,"3,359.7","2,508.6","2,040.8","91,259"
41200,Argyle,06/01/2001,"2,776.8","2,035.2","1,716","75,353"
40770,Lawrence,06/01/2001,"2,743.2","1,996.6","1,532.8","73,722"
40540,Wilson,06/01/2001,"5,022.8","3,462.4","2,619.5","133,268"
